name,SOURCE_ID,ra,dec,pm,phot_g_mean_mag,match
OGLE2006BLG461,4056239274206343552,269.8447615683734,-30.140297158651865,11.19169,18.936783,60
OGLE2006BLG462,4062496178411060224,270.81159223442063,-28.47078474023093,,19.398201,53
OGLE2006BLG463,4062899183572600576,270.823908058173,-28.037490863386004,10.624282,18.186764,57
OGLE2006BLG465,4063189974374974336,270.334310142051,-27.165900435194715,5.5880184,19.38584,53
OGLE2006BLG466,4049943401813555072,271.3094039143505,-30.756473538159522,,20.016178,50
OGLE2006BLG468,4056235563294818176,269.57751690463806,-30.17966386423864,,19.952118,74
OGLE2006BLG469,4062717905905981440,270.44316690431003,-27.976401555376484,5.9524894,19.45235,51
OGLE2006BLG470,4043968621249852288,269.1328066704138,-31.885780017729473,7.14477,17.76214,63
OGLE2006BLG472,4055766209284800512,267.8912730672622,-30.889374724168306,,20.520481,63
OGLE2006BLG473,4050170210428138240,270.68422066537,-30.292589240630463,,19.376024,57
OGLE2006BLG474,4062640974488451200,269.28559556221256,-28.401959318602398,8.249476,15.751107,45
OGLE2006BLG475,4041798662122573312,266.21297193957236,-34.0630068670329,,20.692505,55
OGLE2006BLG476,4043604678664239872,268.1166878628484,-32.29435263622162,,20.772776,59
OGLE2006BLG478,4062695228415837696,269.81397766904877,-28.167121234221124,,19.735264,54
OGLE2006BLG479,4062449521991505536,271.0237138697041,-28.591408175585755,4.5010457,19.079477,46
OGLE2006BLG480,4056171516721624576,268.9027595205229,-30.378280865569867,,19.492306,72
OGLE2006BLG481,4044001503578896768,269.7306121526183,-31.32749719999839,7.059442,19.253641,66
OGLE2006BLG482,4056341563102571264,267.7962992056699,-30.51491168214909,1.3838918,19.571468,44
OGLE2006BLG483,4056436185515960704,267.60990043912363,-29.818432171211363,6.873741,18.984617,42
OGLE2006BLG484,4056489275611682560,268.85673027132543,-29.65087925951388,9.08708,18.493536,62
OGLE2006BLG485,4063130635136561024,271.12718081293946,-27.404433056995284,1.0518385,18.557926,40
OGLE2006BLG486,4056536172396163200,268.8000981362662,-29.270626686507747,5.392511,19.173351,53
OGLE2006BLG488,4056031329019607168,267.41089894353405,-30.371355150996557,9.4803295,19.999992,41
OGLE2006BLG489,4062700004534640000,269.9370979563286,-28.17160354866128,,19.251822,76
OGLE2006BLG491,4062778787174108672,270.0706730034293,-27.740017615830766,6.208014,18.407442,50
OGLE2006BLG492,4062911797984088832,270.99319337882287,-27.79920731294382,8.543977,18.863985,48
OGLE2006BLG493,4041786159486154112,266.27036948512625,-34.149325044634644,7.844988,19.915306,57
OGLE2006BLG498,4063147467141402880,270.9213482500155,-27.284632223112855,,19.102785,60
OGLE2006BLG500,4050130348925767040,271.84594675957317,-29.706733380160912,5.865594,19.386522,54
OGLE2006BLG501,4062390526288285952,270.86937957721847,-29.136204634927473,,19.448181,60
OGLE2006BLG504,4050939834285109504,272.1608001193228,-27.992977008764882,9.334321,18.245903,55
OGLE2006BLG505,4056361594835180416,267.6745573018274,-30.25502607774024,1.2974956,13.493138,59
OGLE2006BLG506,4056495456090116480,268.39130334185825,-29.746630951998903,7.7003927,18.719196,45
OGLE2006BLG509,4055769954467745408,267.7516138481225,-30.85866598884403,3.618347,18.652132,42
OGLE2006BLG510,4056100593945871616,269.2089803549478,-30.77579519594303,6.2342563,16.495539,76
OGLE2006BLG515,4050860909929587840,272.95067767466503,-28.316466276955772,6.1281023,19.036394,52
OGLE2006BLG517,4041786159486154112,266.27036948512625,-34.149325044634644,7.844988,19.915306,56
OGLE2006BLG518,4044203916819955456,270.0096935111608,-30.49858624380531,2.9525506,19.16659,57
OGLE2006BLG520,4056327406919481216,269.28245334982324,-29.61994823510598,,19.327482,62
OGLE2006BLG521,4063551159589861760,269.7139690426127,-27.490809880222,,19.30386,50
OGLE2006BLG523,4056112624170018432,268.7162963215853,-30.674585324697855,6.0819097,18.343836,48
OGLE2006BLG524,4062393958006902528,270.610024129569,-29.101822322718597,,18.398775,49
OGLE2006BLG525,4063340607475914880,271.51870027958506,-26.4501892901017,8.090752,18.193012,51
OGLE2006BLG526,4064792821720495360,272.37652665044294,-26.2576428258547,9.065002,15.487589,70
OGLE2006BLG527,4056473229655695360,267.8653590075687,-29.46102186481189,,20.835787,36
OGLE2006BLG529,4062254049408597760,270.05547594495954,-29.76358277602472,4.4220066,18.95899,53
OGLE2006BLG530,4062338054768228352,269.599895724842,-29.287726801521202,,19.1072,63
OGLE2006BLG531,4062792535287553280,269.8173851876112,-27.743963330359797,0.9830715,16.47499,52
OGLE2006BLG533,4050800363828051584,271.4488563445408,-28.591635537805498,3.9577615,16.884699,44
OGLE2006BLG534,4062820293586938240,271.59006671736915,-28.351693958579443,9.384342,18.958096,49
OGLE2006BLG535,4041953109234956416,267.21810420288585,-33.213130726712116,2.9881737,19.749249,60
OGLE2006BLG536,4043455901095689600,268.16736725692374,-32.565429447576776,,20.489372,62
