name,SOURCE_ID,ra,dec,pm,phot_g_mean_mag,match
OGLE2002BLG001,4056366886171440128,267.8173983282962,-30.208881338492297,2.2119358,17.194227,56
OGLE2002BLG002,4056416394310539392,267.6893454426878,-30.070692124681383,7.3829427,19.189926,75
OGLE2002BLG003,4056477524576926720,268.6079552511068,-29.907403407470262,5.947954,18.451668,58
OGLE2002BLG004,4056387463345698176,268.4824558850249,-29.89229968848107,4.91206,17.480127,63
OGLE2002BLG005,4056308951389765632,269.29260439055275,-29.728038114483464,7.493091,18.484613,71
OGLE2002BLG006,4056520817867945600,269.1243707517359,-29.441066829284164,,20.123869,70
OGLE2002BLG007,4056530296891657728,268.7758662617005,-29.403704118890545,7.370286,18.49845,53
OGLE2002BLG008,4056271950306094976,268.84009332227487,-30.11640214263495,2.0903614,16.427885,64
OGLE2002BLG009,Not Detected,270.0236426218389,-29.286541294748318,,19.230074,Insufficient matches
OGLE2002BLG010,4041431154611734144,267.2949051404324,-35.34834400526557,4.194937,19.802073,59
OGLE2002BLG011,4040537281757776384,268.8787750685646,-35.419103997341026,7.1230416,19.183224,76
OGLE2002BLG013,4041520627410001280,266.75178860209815,-34.730613102375216,,19.420645,72
OGLE2002BLG014,4041701183519591424,266.446699281893,-34.82128154946033,8.429815,19.64895,66
OGLE2002BLG015,4041791171692908544,266.08025636045744,-34.18688214531622,,20.134165,62
OGLE2002BLG016,4041725510159469440,266.305771429521,-34.43376684380638,5.860371,17.593658,24
OGLE2002BLG017,4042315707514587264,269.53591468182645,-34.306059149710826,,20.132332,77
OGLE2002BLG018,4042224452237693952,270.2869724909009,-33.989919461612715,2.5602362,19.375586,55
OGLE2002BLG019,4041938952944806272,266.9071423679415,-33.39399698878767,7.191578,17.9155,48
OGLE2002BLG020,4041900233785546112,267.38386999168716,-33.41091533725279,,,51
OGLE2002BLG021,4043214111481243264,268.56242295094813,-33.377599970427205,5.4200754,18.096043,56
OGLE2002BLG022,4042400477245561216,269.17535361549994,-33.63586959550996,5.056654,19.5654,51
OGLE2002BLG023,4042495924310786944,269.4436323580137,-33.520091315657005,,20.110485,69
OGLE2002BLG024,4042259980266000768,270.71514007779024,-33.6667391070716,6.2895093,19.409193,72
OGLE2002BLG025,4041953079097677056,267.24226429990733,-33.219348983059234,,19.853996,76
OGLE2002BLG026,4043322623873301376,268.9041997400079,-33.01446528872616,,19.685053,69
OGLE2002BLG027,4043240912296150400,268.69878363905013,-33.020749866560294,8.740821,18.612377,35
OGLE2002BLG029,4043511911701503488,267.79893687991995,-32.53198655432806,,20.984413,53
OGLE2002BLG030,4043501878693479168,267.9033424310475,-32.51159372783013,6.408213,19.929718,53
OGLE2002BLG031,4042877145708098048,271.1615339811342,-32.698123837178805,7.2412586,19.443884,79
OGLE2002BLG032,4043665156077017472,268.5167530570367,-31.622592444313902,8.161327,19.290718,50
OGLE2002BLG034,4043824722713808896,270.7841723836154,-31.736710691876777,6.873847,17.394835,55
OGLE2002BLG035,4055751120998919552,268.014372305857,-31.080427556992262,,20.48565,59
OGLE2002BLG037,4049112720830544768,271.61648159143016,-31.31662399881623,7.7117834,18.693272,48
OGLE2002BLG038,4049878668090415232,271.54124123056516,-30.95286838056189,,19.642376,51
OGLE2002BLG039,4056471610366438144,267.9200736727743,-29.467840518146474,7.9491606,17.837484,54
OGLE2002BLG040,4057322842798851072,267.9044634401917,-29.194014408129977,11.088208,17.358944,40
OGLE2002BLG041,4056586956168278912,268.479953373926,-29.17263768486849,6.3409266,18.933552,57
OGLE2002BLG042,4056580737032402048,268.2928899965181,-29.05450445228795,,18.40335,63
OGLE2002BLG043,4050135915165857920,272.09773346902017,-29.57540863612879,9.445118,18.149906,64
OGLE2002BLG044,4050332796613017344,271.8669916818253,-29.346075198958268,,19.607977,58
OGLE2002BLG045,4050340222423732864,271.71406761541954,-29.2787245219514,12.132635,19.181232,51
OGLE2002BLG047,4050511329758017664,272.67517704976467,-29.234442192846572,3.4139392,18.412899,54
OGLE2002BLG048,4050135915165857920,272.09773346902017,-29.57540863612879,9.445118,18.149906,68
OGLE2002BLG049,4062569158243035136,269.5335651123993,-28.814632540605054,6.0193486,16.730825,54
OGLE2002BLG050,4062611077216356224,269.1457976801741,-28.63829522690353,4.3564153,15.69954,58
OGLE2002BLG051,4062550947653884032,269.0706147858711,-28.999088636915165,,19.581453,52
OGLE2002BLG052,4050676256386894720,273.47248734812763,-28.468226627060048,7.5618453,18.795168,42
OGLE2002BLG054,4062974092185331584,271.8126902541691,-27.594950439804013,11.069865,19.12749,48
OGLE2002BLG055,4063940627240638848,269.9206100768983,-27.121681499272746,7.2565684,18.225674,54
OGLE2002BLG056,4062808959275765888,269.9840710407904,-27.351830627859847,,19.55345,50
OGLE2002BLG058,4064746985919231104,273.49219369248993,-25.81444084653231,,20.164267,62
OGLE2002BLG060,4064951525166701824,272.9017364776223,-25.401646893264065,6.807976,20.023415,51
OGLE2002BLG061,4061317639128415872,263.98347767662966,-27.267021950754632,1.3129332,17.900974,45
OGLE2002BLG062,4061317742244811776,263.97061775337426,-27.250037737817813,4.6649666,19.173351,50
OGLE2002BLG063,4067963985105597824,265.6253376604376,-25.159622569213305,24.358185,20.38242,48
OGLE2002BLG064,4116885891643450752,265.702260047192,-22.76573226957913,4.9800115,17.146793,47
OGLE2002BLG065,4068855719123400832,266.6470938853945,-22.821897039312024,,19.503174,66
OGLE2002BLG067,4068735773567045120,266.594055602993,-23.62222117598835,,20.352594,59
OGLE2002BLG068,4068371521747234688,265.48814357054454,-24.162329218674707,,20.194935,52
OGLE2002BLG069,4118629377844186368,267.00430321550226,-21.269254690556927,10.339547,17.528994,69
OGLE2002BLG070,4056433647176624768,267.5839845326744,-29.892807150152834,5.776446,17.501965,54
OGLE2002BLG071,4056320638045013248,269.2254188359202,-29.710623051807218,,19.764503,64
OGLE2002BLG073,4041868068770259968,267.18364249415,-33.74364609116589,10.038354,19.798887,62
OGLE2002BLG075,4043472153174670848,267.6768876859016,-32.834800443771556,,20.585394,68
OGLE2002BLG076,Not Detected,268.934840907984,-28.727919422853095,9.164318,18.885397,Insufficient matches
OGLE2002BLG077,4064797009410185216,272.20973908413686,-26.182128617167443,1.4343078,19.144886,45
OGLE2002BLG080,4117318107183310848,266.0889262280603,-21.4877724449136,4.2521033,15.818774,58
OGLE2002BLG081,4117357380374801792,265.75157988546744,-21.37446594758103,,19.258835,71
OGLE2002BLG085,4042615564818495360,271.00226409325666,-33.74915249203686,9.320765,15.711528,55
OGLE2002BLG086,4044064034160307072,269.3068500853175,-31.12503007927284,,20.181347,63
OGLE2002BLG087,4043908732254319744,270.3389128669408,-31.27822697783224,,20.407537,66
